# Time,x,y,z
2016-06-15 16:00:00,1.285895841147979721e+06,-1.330978904488459521e+05,-6.547229033544391859e+04
2016-06-15 17:00:00,1.285848354408217594e+06,-1.321543459158160840e+05,-6.555438172708911588e+04
2016-06-15 18:00:00,1.285801218686532462e+06,-1.312107116943533765e+05,-6.563630648512591142e+04
2016-06-15 19:00:00,1.285754435593531467e+06,-1.302669887017150759e+05,-6.571806453173496993e+04
2016-06-15 20:00:00,1.285708006746062310e+06,-1.293231778587794106e+05,-6.579965579308831366e+04
2016-06-15 21:00:00,1.285661933734077495e+06,-1.283792800231846923e+05,-6.588108017426391598e+04
2016-06-15 22:00:00,1.285616218155108392e+06,-1.274352960756550747e+05,-6.596233759748464217e+04
2016-06-15 23:00:00,1.285570861598733580e+06,-1.264912269017714862e+05,-6.604342797183402581e+04
2016-06-16 00:00:00,1.285525865633290727e+06,-1.255470733132460737e+05,-6.612435122076625703e+04
2016-06-16 01:00:00,1.285481231835065875e+06,-1.246028361749203032e+05,-6.620510724027274409e+04
2016-06-16 02:00:00,1.285436961771488423e+06,-1.236585163163901307e+05,-6.628569595781352837e+04
2016-06-16 03:00:00,1.285393056988207158e+06,-1.227141145134042163e+05,-6.636611727059644181e+04
2016-06-16 04:00:00,1.285349519051366718e+06,-1.217696316038298392e+05,-6.644637109695194522e+04
2016-06-16 05:00:00,1.285306349487303523e+06,-1.208250683627055114e+05,-6.652645735246699769e+04
2016-06-16 06:00:00,1.285263549840587191e+06,-1.198804255479387357e+05,-6.660637593837082386e+04
2016-06-16 07:00:00,1.285221121649637120e+06,-1.189357039416532934e+05,-6.668612675590714207e+04
2016-06-16 08:00:00,1.285179066407863284e+06,-1.179909042935374600e+05,-6.676570972192822956e+04
2016-06-16 09:00:00,1.285137385640019784e+06,-1.170460273350533680e+05,-6.684512473372998647e+04
2016-06-16 10:00:00,1.285096080857757246e+06,-1.161010737822634692e+05,-6.692437169779971009e+04
2016-06-16 11:00:00,1.285055153548990609e+06,-1.151560443671388784e+05,-6.700345052185934037e+04
2016-06-16 12:00:00,1.285014605213549687e+06,-1.142109397749077907e+05,-6.708236110844241921e+04
2016-06-16 13:00:00,1.284974437320952769e+06,-1.132657606866888964e+05,-6.716110336133599048e+04
2016-06-16 14:00:00,1.284934651348025072e+06,-1.123205078070191666e+05,-6.723967716597556137e+04
2016-06-16 15:00:00,1.284895248769408092e+06,-1.113751817646765703e+05,-6.731808243014506297e+04
2016-06-16 16:00:00,1.284856231041147839e+06,-1.104297832134449563e+05,-6.739631906684208661e+04
2016-06-16 17:00:00,1.284817599602422211e+06,-1.094843128222794330e+05,-6.747438694962288719e+04
2016-06-16 18:00:00,1.284779355904712807e+06,-1.085387711832193891e+05,-6.755228599151625531e+04
2016-06-16 19:00:00,1.284741501383853378e+06,-1.075931589130153006e+05,-6.763001607926358702e+04
2016-06-16 20:00:00,1.284704037451963872e+06,-1.066474766239568125e+05,-6.770757712316926336e+04
2016-06-16 21:00:00,1.284666965550690424e+06,-1.057017249002820899e+05,-6.778496899165632203e+04
2016-06-16 22:00:00,1.284630287061717361e+06,-1.047559043039194075e+05,-6.786219159628287889e+04
2016-06-16 23:00:00,1.284594003386715427e+06,-1.038100154091335135e+05,-6.793924482507613720e+04
2016-06-17 00:00:00,1.284558115941067459e+06,-1.028640587632767129e+05,-6.801612856088514673e+04
2016-06-17 01:00:00,1.284522626093087718e+06,-1.019180349003683223e+05,-6.809284270215791184e+04
2016-06-17 02:00:00,1.284487535208193352e+06,-1.009719443583079264e+05,-6.816938712504290743e+04
2016-06-17 03:00:00,1.284452844670621213e+06,-1.000257876276350289e+05,-6.824576173598493915e+04
2016-06-17 04:00:00,1.284418555821409449e+06,-9.907956521520081151e+04,-6.832196640320878942e+04
2016-06-17 05:00:00,1.284384670010379748e+06,-9.813327763090369990e+04,-6.839800102126138518e+04
2016-06-17 06:00:00,1.284351188575034263e+06,-9.718692531927791424e+04,-6.847386545840196777e+04
2016-06-17 07:00:00,1.284318112854814623e+06,-9.624050874807180662e+04,-6.854955961838742951e+04
2016-06-17 08:00:00,1.284285444159006700e+06,-9.529402839060145197e+04,-6.862508337073377334e+04
2016-06-17 09:00:00,1.284253183800271479e+06,-9.434748465369838232e+04,-6.870043659812468104e+04
2016-06-17 10:00:00,1.284221333069320302e+06,-9.340087797887866327e+04,-6.877561917531007202e+04
2016-06-17 11:00:00,1.284189893281719647e+06,-9.245420878959147376e+04,-6.885063098898832686e+04
2016-06-17 12:00:00,1.284158865697666071e+06,-9.150747746646382438e+04,-6.892547190202615457e+04
2016-06-17 13:00:00,1.284128251595565584e+06,-9.056068439217677223e+04,-6.900014179837336997e+04
2016-06-17 14:00:00,1.284098052231526002e+06,-8.961382997424081259e+04,-6.907464056326093851e+04
2016-06-17 15:00:00,1.284068268866220489e+06,-8.866691454349071137e+04,-6.914896804124728078e+04
2016-06-17 16:00:00,1.284038902742389822e+06,-8.771993846500806103e+04,-6.922312413593672682e+04
2016-06-17 17:00:00,1.284009955070564756e+06,-8.677290208910095680e+04,-6.929710869436530629e+04
2016-06-17 18:00:00,1.283981427098891931e+06,-8.582580571744973713e+04,-6.937092160182533553e+04
2016-06-17 19:00:00,1.283953320020860992e+06,-8.487864967797754798e+04,-6.944456271058850689e+04
2016-06-17 20:00:00,1.283925635042171692e+06,-8.393143428116766154e+04,-6.951803189007594483e+04
2016-06-17 21:00:00,1.283898373351278249e+06,-8.298415979196410626e+04,-6.959132902410061797e+04
2016-06-17 22:00:00,1.283871536131272325e+06,-8.203682650862607989e+04,-6.966445395184017252e+04
2016-06-17 23:00:00,1.283845124533691909e+06,-8.108943470431079913e+04,-6.973740655438927934e+04
2016-06-18 00:00:00,1.283819139735068893e+06,-8.014198460420017364e+04,-6.981018668016238371e+04
2016-06-18 01:00:00,1.283793582865828415e+06,-7.919447646894537320e+04,-6.988279420229437528e+04
2016-06-18 02:00:00,1.283768455069924239e+06,-7.824691053151321830e+04,-6.995522895730799064e+04
2016-06-18 03:00:00,1.283743757462841691e+06,-7.729928698969929246e+04,-7.002749082362069748e+04
2016-06-18 04:00:00,1.283719491155766184e+06,-7.635160606434698275e+04,-7.009957965734304162e+04
2016-06-18 05:00:00,1.283695657256984385e+06,-7.540386795948132931e+04,-7.017149529227783205e+04
2016-06-18 06:00:00,1.283672256845872384e+06,-7.445607283378932334e+04,-7.024323760414723074e+04
2016-06-18 07:00:00,1.283649291005658451e+06,-7.350822086851636413e+04,-7.031480642801598879e+04
2016-06-18 08:00:00,1.283626760783360107e+06,-7.256031221957893285e+04,-7.038620162771508330e+04
2016-06-18 09:00:00,1.283604667249179678e+06,-7.161234703494237328e+04,-7.045742304354807129e+04
2016-06-18 10:00:00,1.283583011445974233e+06,-7.066432543650017760e+04,-7.052847051706124330e+04
2016-06-18 11:00:00,1.283561794386859750e+06,-6.971624757039763790e+04,-7.059934390939061996e+04
2016-06-18 12:00:00,1.283541017083984101e+06,-6.876811353578609123e+04,-7.067004305939399637e+04
2016-06-18 13:00:00,1.283520680549639044e+06,-6.781992342443816597e+04,-7.074056779669452226e+04
2016-06-18 14:00:00,1.283500785771189490e+06,-6.687167734193190699e+04,-7.081091798374056816e+04
2016-06-18 15:00:00,1.283481333730359795e+06,-6.592337535704145557e+04,-7.088109344749513548e+04
2016-06-18 16:00:00,1.283462325378593290e+06,-6.497501752226697863e+04,-7.095109402533789398e+04
2016-06-18 17:00:00,1.283443761668385006e+06,-6.402660392272721219e+04,-7.102091955467185471e+04
2016-06-18 18:00:00,1.283425643551409012e+06,-6.307813456637048512e+04,-7.109056987291999394e+04
2016-06-18 19:00:00,1.283407971924284240e+06,-6.212960950576772302e+04,-7.116004481599136489e+04
2016-06-18 20:00:00,1.283390747726906789e+06,-6.118102876426035073e+04,-7.122934421737794764e+04
2016-06-18 21:00:00,1.283373971827980364e+06,-6.023239233071151102e+04,-7.129846790110046277e+04
2016-06-18 22:00:00,1.283357645130969584e+06,-5.928370021487207123e+04,-7.136741570711275563e+04
2016-06-18 23:00:00,1.283341768497425364e+06,-5.833495243054023013e+04,-7.143618744632916059e+04
2016-06-19 00:00:00,1.283326342767108697e+06,-5.738614890054144053e+04,-7.150478295327158412e+04
2016-06-19 01:00:00,1.283311368805582402e+06,-5.643728963277856383e+04,-7.157320205202541547e+04
2016-06-19 02:00:00,1.283296847419896862e+06,-5.548837458498529304e+04,-7.164144457435753429e+04
2016-06-19 03:00:00,1.283282779429827118e+06,-5.453940368195145857e+04,-7.170951032454101369e+04
2016-06-19 04:00:00,1.283269165623007808e+06,-5.359037686160233716e+04,-7.177739912644255674e+04
2016-06-19 05:00:00,1.283256006800064119e+06,-5.264129405361013050e+04,-7.184511079875461292e+04
