# Time,x,y,z
2017-01-16 14:00:00,1.440030000000000000e+06,-2.488530000000000000e+05,5.612600000000000000e+04
2017-01-16 15:00:00,1.439950000000000000e+06,-2.488190000000000000e+05,5.591600000000000000e+04
2017-01-16 16:00:00,1.439873000000000000e+06,-2.487770000000000000e+05,5.570600000000000000e+04
2017-01-16 17:00:00,1.439800000000000000e+06,-2.487210000000000000e+05,5.549300000000000000e+04
2017-01-16 18:00:00,1.439727000000000000e+06,-2.486650000000000000e+05,5.528000000000000000e+04
2017-01-16 19:00:00,1.439654000000000000e+06,-2.486090000000000000e+05,5.506700000000000000e+04
2017-01-16 20:00:00,1.439581000000000000e+06,-2.485530000000000000e+05,5.485500000000000000e+04
2017-01-16 21:00:00,1.439508000000000000e+06,-2.484980000000000000e+05,5.464200000000000000e+04
2017-01-16 22:00:00,1.439435000000000000e+06,-2.484420000000000000e+05,5.442900000000000000e+04
2017-01-16 23:00:00,1.439362000000000000e+06,-2.483860000000000000e+05,5.421600000000000000e+04
2017-01-17 00:00:00,1.439289000000000000e+06,-2.483300000000000000e+05,5.400400000000000000e+04
2017-01-17 01:00:00,1.439216000000000000e+06,-2.482740000000000000e+05,5.379100000000000000e+04
2017-01-17 02:00:00,1.439143000000000000e+06,-2.482180000000000000e+05,5.357800000000000000e+04
2017-01-17 03:00:00,1.439070000000000000e+06,-2.481630000000000000e+05,5.336500000000000000e+04
2017-01-17 04:00:00,1.438998000000000000e+06,-2.481070000000000000e+05,5.315200000000000000e+04
2017-01-17 05:00:00,1.438925000000000000e+06,-2.480510000000000000e+05,5.294000000000000000e+04
2017-01-17 06:00:00,1.438852000000000000e+06,-2.479950000000000000e+05,5.272700000000000000e+04
2017-01-17 07:00:00,1.438779000000000000e+06,-2.479390000000000000e+05,5.251400000000000000e+04
2017-01-17 08:00:00,1.438706000000000000e+06,-2.478840000000000000e+05,5.230100000000000000e+04
2017-01-17 09:00:00,1.438633000000000000e+06,-2.478280000000000000e+05,5.208900000000000000e+04
2017-01-17 10:00:00,1.438560000000000000e+06,-2.477720000000000000e+05,5.187600000000000000e+04
2017-01-17 11:00:00,1.438487000000000000e+06,-2.477160000000000000e+05,5.166300000000000000e+04
2017-01-17 12:00:00,1.438414000000000000e+06,-2.476600000000000000e+05,5.145000000000000000e+04
2017-01-17 13:00:00,1.438341000000000000e+06,-2.476050000000000000e+05,5.123700000000000000e+04
2017-01-17 14:00:00,1.438268000000000000e+06,-2.475490000000000000e+05,5.102500000000000000e+04
2017-01-17 15:00:00,1.438195000000000000e+06,-2.474930000000000000e+05,5.081200000000000000e+04
2017-01-17 16:00:00,1.438122000000000000e+06,-2.474370000000000000e+05,5.059900000000000000e+04
