Time,vx,vy,vz,x,y,z,Bx,By,Bz
1537342650.0,-444.63003873825073,2.3223984208889306,-32.962788075208664,1486485.046875,264246.953125,-132566.953125,3.5632499754428864,-0.9917500093579292,-1.3043749928474426
1537342710.0,-444.701908826828,2.262972670374438,-33.00986208021641,1486485.984375,264246.015625,-132566.015625,3.5988749265670776,-1.0301250517368317,-1.3221249878406525
1537342770.0,-444.7737789154053,2.2035469198599458,-33.05693608522415,1486486.921875,264246.0,-132564.15625,3.674375057220459,-1.0106249526143074,-1.2598749548196793
1537342830.0,-444.934720993042,0.9665156565606594,-35.324046432971954,1486488.71875,264246.0,-132563.140625,3.656875103712082,-0.8542500138282776,-1.3417500257492065
1537342890.0,-443.18712520599365,1.178203096613288,-29.57825019955635,1486489.796875,264245.203125,-132561.40625,3.696375012397766,-0.8892499804496765,-1.2081249952316284
1537342950.0,-443.92594385147095,3.154437417164445,-26.833094507455826,1486490.734375,264245.0,-132560.265625,3.7208749651908875,-1.0010000243782997,-1.0606249868869781
1537343010.0,-444.3385181427002,2.4509999975562096,-32.11720371246338,1486491.671875,264244.328125,-132558.65625,3.6856249570846558,-1.0225000381469727,-1.0272499918937683
1537343070.0,-445.1160855293274,3.6284532211720943,-28.81312507390976,1486493.21875,264244.0,-132557.390625,3.69924995303154,-1.0121249854564667,-1.003874994814396
1537343130.0,-444.72257804870605,2.353609432466328,-33.51453173160553,1486494.546875,264243.453125,-132555.90625,3.7953750789165497,-0.9963749721646309,-0.9748749956488609
1537343190.0,-443.5755157470703,0.3619843740016222,-40.68178182840347,1486495.484375,264243.0,-132554.515625,3.820749968290329,-0.9703749716281891,-1.0040000081062317
1537343250.0,-443.3619933128357,1.9885469460859895,-35.39160940051079,1486496.84375,264242.578125,-132553.15625,3.8524999022483826,-0.9196249842643738,-0.9587500095367432
1537343310.0,-444.444308757782,3.2002500873059034,-31.09676620364189,1486498.359375,264242.0,-132551.640625,3.9013750851154327,-0.9415000155568123,-0.8967500105500221
1537343370.0,-445.45294427871704,2.579531142488122,-32.39986044168472,1486499.296875,264242.0,-132550.40625,3.952124983072281,-0.8576250150799751,-0.8903749883174896
1537343430.0,-444.19410848617554,4.578749801963568,-25.461655378341675,1486500.234375,264241.765625,-132548.765625,3.8783750236034393,-0.8849999830126762,-0.9370000213384628
1537343490.0,-443.2393455505371,2.758593652397394,-34.89943593740463,1486501.171875,264241.0,-132547.65625,3.9141250252723694,-0.8112499937415123,-0.9072499871253967
1537343550.0,-443.78959703445435,2.5820155441761017,-37.307357877492905,1486502.21875,264240.890625,-132545.890625,3.926500052213669,-0.6811250224709511,-0.8372500017285347
1537343610.0,-443.5990972518921,3.600140690803528,-30.975391060113907,1486504.046875,264240.0,-132544.953125,3.8930000364780426,-0.8066250160336494,-1.0711249709129333
1537343670.0,-441.4813108444214,-0.9570468664169312,-41.403202801942825,1486504.984375,264240.0,-132544.015625,3.7347500920295715,-1.0447499975562096,-1.1781249791383743
1537343730.0,-442.2231431007385,0.2686875080689788,-32.39696824550629,1486505.921875,264239.078125,-132542.15625,3.6817500591278076,-1.055999994277954,-1.1701249927282333
1537343790.0,-441.68658924102783,2.8557186806574464,-30.47603079676628,1486507.71875,264239.0,-132541.140625,3.5625000298023224,-1.384374961256981,-1.2837500125169754
1537343850.0,-442.1968069076538,0.29821874340996146,-37.39473530650139,1486508.796875,264238.203125,-132539.40625,3.7583749294281006,-1.0471249669790268,-1.2165000140666962
1537343910.0,-442.3182158470154,1.4560468797571957,-32.28304672241211,1486509.734375,264238.0,-132538.265625,3.723000079393387,-0.9824999868869781,-1.146875038743019
1537343970.0,-443.25670862197876,0.06585939228534698,-33.064467668533325,1486510.671875,264238.0,-132536.65625,3.8005000948905945,-0.8131250143051147,-1.0904999524354935
1537344030.0,-444.58326053619385,-2.3903437182307243,-27.70993733406067,1486512.21875,264237.390625,-132535.390625,3.869999974966049,-0.46550001576542854,-0.9384999871253967
1537344090.0,-444.50381231307983,-1.8708906080573797,-30.273610591888428,1486513.546875,264237.0,-132533.90625,3.9533750414848328,-0.41749998182058334,-1.0587500035762787
1537344150.0,-443.48157835006714,-0.7084531104192138,-37.752015709877014,1486514.484375,264236.515625,-132532.515625,3.949625074863434,-0.22462500538676977,-0.8840000033378601
1537344210.0,-444.8987874984741,0.860968773253262,-36.07871800661087,1486515.421875,264236.0,-132531.15625,3.876125007867813,-0.3422499932348728,-0.9668750017881393
1537344270.0,-447.3609972000122,2.9997031539678574,-32.53712576627731,1486516.71875,264235.640625,-132529.640625,3.7803749442100525,0.07025000359863043,-0.7262500077486038
1537344330.0,-446.69453144073486,3.6471719816327095,-32.82928183674812,1486518.296875,264235.0,-132528.40625,3.872375100851059,0.17724999971687794,-0.8350000008940697
1537344390.0,-446.39920949935913,4.825375150889158,-28.67334336042404,1486519.234375,264234.765625,-132526.765625,4.062250018119812,0.27474999241530895,-0.8347500041127205
1537344450.0,-447.315242767334,2.3554374036029913,-30.432844191789627,1486520.34375,264234.0,-132525.65625,3.772624969482422,-0.6671249940991402,-0.7362500131130219
1537344510.0,-445.04704093933105,0.4015312443370931,-36.15839123725891,1486522.109375,264234.0,-132523.890625,3.8855000734329224,-0.599500022828579,-0.7638750225305557
1537344570.0,-444.4458328485489,1.5654648691561306,-33.433504454791546,1486523.046875,264233.953125,-132522.90625,3.955375015735626,-0.4636250026524067,-0.7507499977946281
1537344630.0,-443.8446247577667,2.729398493975168,-30.70861767232418,1486523.984375,264233.015625,-132521.03125,3.8217499554157257,-0.4923749938607216,-0.7422499880194664
1537344690.0,-443.24341666698456,3.8933321187942056,-27.983730889856815,1486524.921875,264233.0,-132520.078125,3.9648750722408295,-0.42374999448657036,-0.7182500213384628
1537344750.0,-442.6422085762024,5.057265743613243,-25.25884410738945,1486525.859375,264232.140625,-132519.140625,4.022250056266785,-0.4047499895095825,-0.7596250176429749
1537344810.0,-441.589684009552,2.275234380736947,-32.69064179062843,1486527.59375,264232.0,-132517.40625,4.0647501945495605,-0.3332499973475933,-0.7216250225901604
1537344870.0,-440.8249759674072,4.432125000283122,-25.148249983787537,1486528.734375,264231.265625,-132516.265625,3.9541249871253967,-0.35874999314546585,-0.6936249807476997
1537344930.0,-440.7468981742859,2.7150000371038914,-32.083483815193176,1486529.671875,264231.0,-132514.65625,3.9902500808238983,-0.30825000628829,-0.6359999999403954
1537344990.0,-440.8978428840637,3.2228905521333218,-30.20684364438057,1486531.21875,264230.390625,-132513.390625,3.9994999766349792,-0.28724999353289604,-0.6617500260472298
1537345050.0,-441.3484706878662,4.23718735575676,-25.60731279850006,1486532.546875,264230.0,-132511.90625,4.004375159740448,-0.30287499725818634,-0.6501249969005585
1537345110.0,-440.7841339111328,2.801203031092882,-30.265469759702682,1486533.484375,264230.0,-132510.515625,4.096000134944916,-0.25337500497698784,-0.632250003516674
1537345170.0,-440.8198537826538,2.462390623986721,-30.526094913482666,1486534.421875,264229.578125,-132509.15625,4.007124900817871,-0.27587498910725117,-0.6836250275373459
1537345230.0,-441.37517070770264,2.5834219101816416,-29.079343736171722,1486535.71875,264229.0,-132507.640625,4.070125102996826,-0.23337500169873238,-0.6718749925494194
1537345290.0,-440.3255467414856,1.1588906217366457,-35.19401505589485,1486537.296875,264228.703125,-132506.40625,4.031875014305115,-0.2626249995082617,-0.6696250215172768
1537345350.0,-441.101806640625,4.149281233549118,-25.93643769621849,1486538.234375,264228.0,-132504.765625,4.160750091075897,-0.15600000508129597,-0.6370000094175339
1537345410.0,-440.7569680213928,6.1931561306118965,-22.470421969890594,1486539.171875,264227.828125,-132503.65625,4.0444998145103455,-0.1850000023841858,-0.5937500149011612
1537345470.0,-440.1661624908447,2.582125023007393,-33.593388974666595,1486540.21875,264227.0,-132501.890625,4.01737505197525,-0.20999999344348907,-0.6057500168681145
1537345530.0,-440.15880250930786,4.690937670646235,-23.678155779838562,1486542.046875,264226.953125,-132500.90625,4.072249889373779,-0.14662500005215406,-0.7022500261664391
1537345590.0,-440.4747452735901,0.2696874977555126,-40.28127992153168,1486542.984375,264226.015625,-132499.03125,4.0769999623298645,-0.1431250050663948,-0.7622499987483025
1537345650.0,-441.3659315109253,1.8046718605328351,-36.44275152683258,1486543.921875,264226.0,-132498.078125,3.9979999363422394,-0.1853749994188547,-0.6429999768733978
1537345710.0,-443.0531768798828,3.968265786767006,-27.85431319475174,1486545.71875,264226.0,-132496.28125,4.07275003194809,-0.2454999964684248,-0.6607499793171883
1537345770.0,-441.7933712005615,2.4161875303834677,-34.037266314029694,1486546.796875,264225.203125,-132495.203125,3.9731249809265137,-0.2271250020712614,-0.6343749985098839
1537345830.0,-440.94014263153076,3.130828095600009,-28.262952983379364,1486547.734375,264225.0,-132494.265625,4.0321250557899475,-0.16100000403821468,-0.5746250152587891
1537345890.0,-440.0114483833313,1.1408906134893186,-33.27643710374832,1486548.671875,264224.328125,-132492.65625,4.174000024795532,-0.10125000029802322,-0.5627499893307686
1537345950.0,-440.7807517051697,-0.6251718826242723,-38.34418761730194,1486549.609375,264224.0,-132491.390625,4.04574990272522,-0.08400000026449561,-0.611874982714653
1537346010.0,-441.6279339790344,0.45240622851997614,-35.77067303657532,1486551.09375,264223.453125,-132489.90625,4.172999918460846,-0.017375000286847353,-0.685500018298626
1537346070.0,-440.5832905769348,0.5898593459278345,-36.67543762922287,1486552.484375,264223.0,-132488.515625,4.152750074863434,-0.057624999433755875,-0.6976249888539314
1537346130.0,-439.17915201187134,0.6216406505554914,-35.671139895915985,1486553.421875,264222.578125,-132487.15625,4.109000027179718,-0.06612500036135316,-0.7081250250339508
1537346190.0,-438.1161594390869,1.7464219341054559,-29.543500274419785,1486554.71875,264222.0,-132485.640625,4.059625029563904,-0.09962500166147947,-0.6746249794960022
1537346250.0,-436.74763774871826,0.7662499882280827,-33.12707808613777,1486556.296875,264222.0,-132484.40625,4.126874923706055,-0.043125000316649675,-0.6212499812245369
1537346310.0,-437.0619354248047,0.8513281075283885,-37.316062271595,1486557.234375,264221.765625,-132482.765625,4.062250077724457,-0.20787499472498894,-0.7088750004768372
1537346370.0,-437.57272148132324,1.9416561974212527,-32.87960797548294,1486558.171875,264221.0,-132481.65625,4.04137510061264,-0.253749992698431,-0.692374974489212
1537346430.0,-437.53782415390015,0.984703135676682,-34.51226434111595,1486559.21875,264220.890625,-132479.890625,3.9888748824596405,-0.37700001150369644,-0.6953750178217888
1537346490.0,-438.47386360168457,3.167203091084957,-25.618391305208206,1486561.046875,264220.0,-132478.90625,4.079375088214874,-0.1400000024586916,-0.6731250137090683
1537346550.0,-438.3313846588135,3.871265523135662,-24.886203676462173,1486561.984375,264220.0,-132477.03125,4.027250021696091,-0.13462500367313623,-0.6601250171661377
1537346610.0,-438.2487332026164,3.8463228407005468,-26.52677610516548,1486562.921875,264219.078125,-132476.078125,4.077999949455261,-0.08575000055134296,-0.6116249859333038
1537346670.0,-438.16608174641925,3.821380158265432,-28.16734853386879,1486563.859375,264219.0,-132474.28125,4.165999889373779,-0.1595000009983778,-0.6110000163316727
1537346730.0,-438.08343029022217,3.7964374758303165,-29.807920962572098,1486565.59375,264218.203125,-132473.203125,4.133249938488007,-0.05737499985843897,-0.6616249978542328
1537346790.0,-439.1385679244995,3.7696405462920666,-27.971343249082565,1486566.734375,264218.0,-132471.53125,4.193374931812286,0.05937500111758709,-0.653124988079071
1537346850.0,-439.7202253341675,3.907937493175268,-24.06226536631584,1486567.671875,264218.0,-132470.328125,4.119375169277191,0.05962499976158142,-0.6317500025033951
1537346910.0,-438.48151540756226,2.7675156630575657,-30.383359849452972,1486569.21875,264217.390625,-132469.390625,3.9942501187324524,-0.5408750250935555,-0.9498750120401382
1537346970.0,-438.2210454940796,3.441734440624714,-29.339140564203262,1486570.546875,264217.0,-132467.90625,4.051999926567078,-0.3675000034272671,-0.7862499803304672
1537347030.0,-438.32853651046753,3.5035000555217266,-29.683186918497086,1486571.484375,264216.515625,-132466.515625,4.12487518787384,-0.30174999311566353,-0.7583749815821648
1537347090.0,-438.20740938186646,3.196421902626753,-30.40393716096878,1486572.421875,264216.0,-132465.15625,4.174750089645386,-0.11625000182539225,-0.5798750147223473
1537347150.0,-439.11778593063354,4.155671883374453,-24.387421935796738,1486573.359375,264215.640625,-132463.640625,4.231750071048737,-0.05000000074505806,-0.5517499893903732
1537347210.0,-439.47802734375,3.453265570104122,-27.527469485998154,1486574.59375,264215.0,-132462.40625,4.13637501001358,-0.27512500435113907,-0.5808749943971634
1537347270.0,-438.14349603652954,3.4935781098902225,-30.404187828302383,1486576.234375,264214.765625,-132460.765625,4.164874911308289,-0.17537500523030758,-0.6609999909996986
1537347330.0,-438.8681197166443,5.437921985983849,-24.538391262292862,1486577.171875,264214.0,-132459.65625,4.18937486410141,-0.2759999968111515,-0.6144999861717224
1537347390.0,-438.49297523498535,3.2700937390327454,-31.396954268217087,1486578.21875,264214.0,-132457.890625,4.117000043392181,-0.38350000977516174,-0.6084999814629555
1537347450.0,-438.7045350074768,5.901047058403492,-24.5579374730587,1486580.046875,264213.953125,-132456.90625,4.162499845027924,-0.4504999965429306,-0.5396250188350677
1537347510.0,-438.21515703201294,8.181984640657902,-19.53668662905693,1486580.984375,264213.015625,-132455.03125,4.288249969482422,-0.4479999989271164,-0.4782499931752682
1537347570.0,-438.4125714302063,4.667093932628632,-29.845296651124954,1486581.921875,264213.0,-132454.078125,4.202124834060669,-0.4730000011622906,-0.4479999877512455
1537347630.0,-438.83046436309814,7.773422181606293,-21.81256255507469,1486582.859375,264212.140625,-132452.28125,4.182375073432922,-0.5718750134110451,-0.3061249926686287
1537347690.0,-438.27285385131836,4.863000139594078,-30.89267075061798,1486584.59375,264212.0,-132451.203125,4.163874924182892,-0.5943749994039536,-0.5097499862313271
1537347750.0,-438.52304315567017,6.243078000843525,-25.146171987056732,1486585.734375,264211.265625,-132449.53125,4.198499977588654,-0.5820000022649765,-0.4854999855160713
1537347810.0,-438.843674659729,7.187640607357025,-18.936843365430832,1486586.671875,264211.0,-132448.328125,4.143500089645386,-0.5654999986290932,-0.4281249940395355
1537347870.0,-438.4356255531311,5.4915623888373375,-26.190937101840973,1486587.609375,264210.390625,-132446.78125,4.242499828338623,-0.585999995470047,-0.4699999988079071
1537347930.0,-438.7215609550476,5.099453121423721,-26.1468748152256,1486589.09375,264210.0,-132445.453125,4.094749867916107,-0.6138750240206718,-0.33937500417232513
1537347990.0,-438.5452642440796,4.480593856424093,-28.33162397146225,1486590.484375,264210.0,-132444.515625,4.208749890327454,-0.5553750023245811,-0.22049999609589577
1537348050.0,-438.10417318344116,2.971500016748905,-35.89359301328659,1486591.421875,264209.578125,-132443.15625,4.146500110626221,-0.6386249959468842,-0.2199999988079071
1537348110.0,-438.4243469238281,3.637718815356493,-33.88814118504524,1486592.71875,264209.0,-132441.640625,4.240250110626221,-0.4247500002384186,-0.15375000052154064
1537348170.0,-438.1357169151306,4.376531358808279,-32.106671661138535,1486594.296875,264208.703125,-132440.40625,4.2482500076293945,-0.42525000497698784,-0.1556250061839819
1537348230.0,-437.88682222366333,3.075046878308058,-34.92643642425537,1486595.234375,264208.0,-132438.765625,4.300875127315521,-0.4832499958574772,-0.17549999803304672
1537348290.0,-438.0617117881775,5.569047011435032,-27.38642156124115,1486596.171875,264207.828125,-132437.65625,4.219124972820282,-0.48362499102950096,-0.12487500347197056
1537348350.0,-436.12282133102417,2.949546951800585,-33.99723583459854,1486597.109375,264207.0,-132435.890625,4.173750221729279,-0.4948749952018261,-0.1946250069886446
1537348410.0,-436.9196548461914,3.431281168013811,-34.484828799963,1486598.09375,264206.953125,-132434.90625,4.29737514257431,-0.5554999858140945,-0.11112500261515379
1537348470.0,-437.25244903564453,4.996906016021967,-27.26139137148857,1486599.96875,264206.015625,-132433.03125,4.206999957561493,-0.5211249962449074,-0.09875000175088644
1537348530.0,-437.1372470855713,3.223500072956085,-33.84118792414665,1486600.921875,264206.0,-132432.078125,4.17300021648407,-0.6132499873638153,-0.11449999921023846
1537348590.0,-436.9224731127421,3.8742447793483734,-32.475745449463524,1486601.859375,264206.0,-132430.28125,4.211000025272369,-0.6351250186562538,-0.11887499783188105
1537348650.0,-436.7076991399129,4.524989485740662,-31.1103029747804,1486603.59375,264205.203125,-132429.203125,4.221000015735626,-0.47062499821186066,-0.19237500336021185
1537348710.0,-436.49292516708374,5.17573419213295,-29.744860500097275,1486604.734375,264205.0,-132427.53125,4.401875078678131,-0.5282499939203262,-0.21675000339746475
1537348770.0,-436.8639783859253,5.919031083583832,-27.056156903505325,1486605.671875,264204.328125,-132426.328125,4.446249902248383,-0.5518749877810478,-0.06600000150501728
1537348830.0,-437.50275182724,5.497624978423119,-30.03510871529579,1486606.609375,264204.0,-132424.78125,4.337874889373779,-0.5431249961256981,0.10262500029057264
1537348890.0,-437.9853301048279,6.267312608659267,-27.860421627759933,1486608.09375,264203.453125,-132423.453125,4.302750051021576,-0.5033750161528587,0.06374999973922968
1537348950.0,-438.12486696243286,7.286812476813793,-23.415687561035156,1486609.484375,264203.0,-132422.03125,4.327250123023987,-0.5340000092983246,0.02337500057183206
1537349010.0,-437.8038158416748,6.1056092903018,-28.00310906767845,1486610.421875,264202.578125,-132420.578125,4.410500168800354,-0.5996249914169312,0.06774999713525176
1537349070.0,-437.59402418136597,6.164937674999237,-30.53607803583145,1486611.359375,264202.0,-132419.640625,4.356750190258026,-0.5301249846816063,0.07262499816715717
1537349130.0,-438.025230884552,8.113297052681446,-26.88589045405388,1486612.59375,264202.0,-132418.40625,4.44887501001358,-0.4988750033080578,0.14487500581890345
1537349190.0,-438.0034227371216,7.619702868163586,-29.191437304019928,1486614.234375,264201.765625,-132416.765625,4.460499882698059,-0.5179999992251396,0.11462499853223562
1537349250.0,-438.632173538208,9.67764037847519,-19.93678179383278,1486615.171875,264201.0,-132415.65625,4.487499892711639,-0.5232499986886978,0.09937500115483999
1537349310.0,-439.1736493110657,8.843156412243843,-19.312686800956726,1486616.21875,264200.890625,-132413.890625,4.509125173091888,-0.5003749988973141,0.15099999867379665
1537349370.0,-437.30559730529785,8.009343728423119,-26.139327704906464,1486618.046875,264200.0,-132412.90625,4.3714998960494995,-0.5441250130534172,0.13812499679625034
1537349430.0,-437.4574604034424,10.036218449473381,-16.96589034795761,1486618.984375,264200.0,-132411.03125,4.408999800682068,-0.5984999984502792,0.17312500439584255
1537349490.0,-437.1474857330322,6.690406046807766,-29.30901563167572,1486619.921875,264199.078125,-132410.078125,4.411499857902527,-0.5839999839663506,0.08187499828636646
1537349550.0,-438.18921518325806,8.188921801745892,-21.832688212394714,1486620.859375,264199.0,-132408.28125,4.449625194072723,-0.47737500444054604,0.10274999868124723
1537349610.0,-438.51700258255005,8.352702870965004,-20.5539373755455,1486621.796875,264198.203125,-132407.203125,4.404625117778778,-0.5302500054240227,0.08112500235438347
1537349670.0,-437.62628746032715,6.612577959895134,-26.71529719233513,1486623.46875,264198.0,-132405.53125,4.412749946117401,-0.513625018298626,0.09124999865889549
1537349730.0,-437.68372631073,8.059000223875046,-21.314609467983246,1486624.671875,264198.0,-132404.328125,4.379500091075897,-0.5132500007748604,0.13000000454485416
1537349790.0,-437.4141035079956,7.4552032351493835,-23.777327597141266,1486625.609375,264197.390625,-132402.78125,4.470249891281128,-0.48237500712275505,0.11350000277161598
1537349850.0,-437.37776374816895,7.751452922821045,-24.13818708062172,1486627.09375,264197.0,-132401.453125,4.418625056743622,-0.46699999645352364,0.10287499893456697
1537349910.0,-437.4578504562378,9.291843503713608,-17.364702954888344,1486628.484375,264196.515625,-132400.03125,4.408500075340271,-0.4467500001192093,0.1285000005736947
1537349970.0,-437.20810174942017,8.597156196832657,-19.20871825516224,1486629.421875,264196.0,-132398.578125,4.356124997138977,-0.46575000137090683,0.14100000355392694
1537350030.0,-437.25777769088745,7.789875119924545,-23.441843181848526,1486630.359375,264195.640625,-132397.28125,4.430125117301941,-0.497249998152256,0.079500000923872
1537350090.0,-437.3758225440979,8.673921965062618,-20.546296685934067,1486631.59375,264195.0,-132395.703125,4.416874945163727,-0.5100000128149986,0.12249999679625034
1537350150.0,-437.06386375427246,7.132203087210655,-29.21629637479782,1486633.234375,264194.765625,-132394.765625,4.375124931335449,-0.35362501069903374,0.17087499797344208
1537350210.0,-437.78190088272095,6.746499888598919,-25.157124742865562,1486634.171875,264194.0,-132393.65625,4.415249884128571,-0.27300000935792923,0.2140000034123659
1537350270.0,-437.63731479644775,9.586484462022781,-16.214031144976616,1486635.109375,264194.0,-132391.890625,4.417999982833862,-0.33687499165534973,0.06850000191479921
1537350330.0,-437.89161682128906,6.665843985974789,-25.359109193086624,1486636.09375,264193.953125,-132390.90625,4.46574991941452,-0.24537499621510506,0.14075000025331974
1537350390.0,-438.2038116455078,7.942718975245953,-19.34129610657692,1486637.96875,264193.015625,-132389.03125,4.392749786376953,-0.30912500247359276,0.1351249972358346
1537350450.0,-437.12765169143677,3.520562566816807,-31.579374939203262,1486638.921875,264193.0,-132388.078125,4.445499897003174,-0.21499999798834324,0.11837499868124723
1537350510.0,-437.1855254173279,1.9537655841559172,-35.29851567745209,1486639.859375,264192.140625,-132386.28125,4.494750022888184,-0.11150000337511301,0.20837499760091305
1537350570.0,-437.10920492808026,3.6717707502345247,-30.900489846865337,1486641.59375,264192.0,-132385.203125,4.4781248569488525,-0.22324999421834946,0.14624999463558197
1537350630.0,-437.0328844388326,5.389775916313132,-26.502464016278587,1486642.734375,264191.265625,-132383.53125,4.397249937057495,-0.3283750116825104,0.053249998949468136
1537350690.0,-436.95656394958496,7.107781082391739,-22.104438185691833,1486643.671875,264191.0,-132382.328125,4.454499959945679,-0.3617500104010105,0.025124999694526196
