Time,vx,vy,vz,x,y,z,Bx,By,Bz
1537341630.0,-376.13802456944813,25.87623035033915,-5.778335286112613,1616992.8157406645,-375385.17457306874,66698.5414754957,3.6195476055145264,-0.7110797762870789,-0.9524813890457153
1537341690.0,-377.38696067157076,11.633892001747924,-4.5613158481549405,1616987.9884168843,-375397.9158617818,66698.53661772874,3.6102046966552734,-0.7384901642799377,-0.9459547996520996
1537341750.0,-382.4381550562441,20.143140228962277,-4.898983466844627,1616983.1610931042,-375410.65715049475,66698.53175996177,3.639324426651001,-0.6006396412849426,-0.8837710022926331
1537341810.0,-396.7994909298554,5.6257958865598425,-5.829980332534171,1616978.333769324,-375423.3984392078,66698.52690219479,3.645538330078125,-0.6065881848335266,-0.8775562644004822
1537341870.0,-370.8393286925729,20.70987251394448,-5.360536770948627,1616973.5064455438,-375436.13972792076,66698.52204442782,3.591703176498413,-0.5550965666770935,-0.9204814434051514
1537341930.0,-386.21329725863137,45.3790939444535,-4.427522587391238,1616968.6791217634,-375448.8810166338,66698.51718666086,3.599348306655884,-0.37748807668685913,-0.776403546333313
1537341990.0,-358.5796794810844,37.370002671290564,-1.7451122667173533,1616963.8517979833,-375461.62230534677,66698.51232889389,3.5979325771331787,-0.5970935225486755,-0.9060287475585938
1537342050.0,-381.1782337070529,24.47360875159088,-1.2247129030920518,1616959.0244742031,-375474.36359405983,66698.50747112691,3.594738006591797,-0.7703331708908081,-0.9400565028190613
1537342110.0,-377.0546957314176,18.901056527063425,-2.388607725974848,1616954.197150423,-375487.1048827728,66698.50261335995,3.6030514240264893,-0.7890561819076538,-0.9229732155799866
1537342170.0,-372.93115775578224,13.328504302535968,-3.5525025488576447,1616949.3698266428,-375499.84617148584,66698.49775559298,3.575242042541504,-0.7863451838493347,-0.9463822245597839
1537342230.0,-391.5480566786668,15.636386476389607,-4.844484633141904,1616944.5421181994,-375512.5867903793,66698.49273930967,3.3645524978637695,-1.1978017091751099,-0.9861210584640503
1537342290.0,-387.6820085054536,20.320139091190747,-6.07706806040823,1616939.714025093,-375525.32673945336,66698.48756451004,3.195542812347412,-1.417972445487976,-0.949844479560852
1537342350.0,-424.15073305695734,24.929653560847285,-6.735576179497391,1616934.8859319864,-375538.06668852735,66698.4823897104,3.2453410625457764,-1.205073356628418,-1.0196279287338257
1537342410.0,-398.1513008202493,45.590217723187756,-7.3324873000227955,1616930.05783888,-375550.8066376014,66698.47721491079,3.249692678451538,-1.3527549505233765,-0.970622718334198
1537342470.0,-394.1370852545724,18.44903248859613,-8.265106612445278,1616925.2297457736,-375563.54658667545,66698.47204011114,3.351292610168457,-1.0285909175872803,-1.0615777969360352
1537342530.0,-396.88660046091314,18.538616523303595,-8.06947308964647,1616920.4016526672,-375576.28653574944,66698.46686531151,3.3814446926116943,-0.9498775601387024,-1.0635322332382202
1537342590.0,-395.51236960125925,17.90222266101798,-7.0190195002313285,1616915.5735595608,-375589.0264848235,66698.46169051187,3.2375290393829346,-1.4060440063476562,-1.0383597612380981
1537342650.0,-396.97418552159695,10.047513558851664,-6.845327605716672,1616910.7454664544,-375601.76643389754,66698.45651571226,3.180717945098877,-1.5985593795776367,-1.0829521417617798
1537342710.0,-399.77539408345154,16.109901136668842,-6.814087363764147,1616905.9173733478,-375614.50638297154,66698.45134091261,3.2520253658294678,-1.3874692916870117,-1.090983510017395
1537342770.0,-431.18181189801555,47.936871975395206,-6.363946470534854,1616901.0892802414,-375627.2463320456,66698.44616611298,3.330172538757324,-1.259940505027771,-1.0514634847640991
1537342830.0,-422.5967075454014,33.43973224482516,-6.297727130892556,1616896.2608037074,-375639.9856270137,66698.44083143696,3.35280442237854,-1.2116533517837524,-1.0529968738555908
1537342890.0,-414.0116031927873,18.942592514255118,-6.231507791250258,1616891.4319437458,-375652.724267876,66698.43533688456,3.3170816898345947,-1.3307969570159912,-0.9975380897521973
1537342950.0,-405.4264988401731,4.44545278368507,-6.165288451607959,1616886.6030837842,-375665.4629087383,66698.42984233215,3.2913503646850586,-1.3827106952667236,-0.9649835228919983
1537343010.0,-429.1000459253673,37.12979268666318,-5.482156633586027,1616881.7742238224,-375678.20154960064,66698.42434777974,3.3001632690429688,-1.3564858436584473,-0.9442998170852661
1537343070.0,-414.79078167965713,27.501997419592595,-5.821808853525177,1616876.9453638608,-375690.9401904629,66698.41885322734,3.335343837738037,-1.341042160987854,-0.8792923092842102
1537343130.0,-373.74527337217046,16.16750529431649,-6.366896194256289,1616872.1165038992,-375703.6788313252,66698.41335867494,3.4458730220794678,-1.092879056930542,-0.9423593878746033
1537343190.0,-393.2962412355104,17.207529243378822,-7.282203562218311,1616867.2876439376,-375716.4174721875,66698.40786412254,3.4940125942230225,-0.8811145424842834,-0.9793100357055664
1537343250.0,-366.9238478273595,10.33835912282892,-3.5806188843925817,1616862.4587839758,-375729.15611304983,66698.40236957013,3.4610307216644287,-0.7561954259872437,-1.0094412565231323
1537343310.0,-393.2077172350516,11.62251790769045,-1.9388556643750219,1616857.6299240142,-375741.8947539121,66698.39687501772,3.540015935897827,-0.18316590785980225,-1.1045721769332886
1537343370.0,-378.0958179938634,6.907359363700754,-2.69457874201406,1616852.8010640526,-375754.6333947744,66698.39138046531,3.6339282989501953,-0.14811253547668457,-1.0395575761795044
1537343430.0,-362.9839187526753,2.1922008197110596,-3.4503018196530975,1616847.97181963,-375767.3713638303,66698.38572284668,3.6586813926696777,-0.26284876465797424,-1.020551323890686
1537343490.0,-347.8720195114872,-2.522957724278635,-4.206024897292135,1616843.1421907463,-375780.1086610798,66698.3799021618,3.641303539276123,-0.10332564264535904,-1.023653268814087
1537343550.0,-406.663714459911,19.359770223154445,-5.657265650251513,1616838.3125618626,-375792.8459583293,66698.37408147693,3.637500286102295,0.0406690277159214,-1.0061248540878296
1537343610.0,-411.0671453948138,7.18918317615158,-6.59677806263985,1616833.4829329788,-375805.58325557876,66698.36826079205,3.6123926639556885,-0.06366034597158432,-1.049131155014038
1537343670.0,-392.63602690599583,14.438718557326677,-5.842203447002465,1616828.6533040951,-375818.32055282826,66698.36244010717,3.6639907360076904,-0.19529178738594055,-0.9554716944694519
1537343730.0,-382.18866842035567,29.9164301216807,-5.339948132497074,1616823.8236752113,-375831.05785007775,66698.35661942231,3.672914743423462,-0.28982964158058167,-0.9245240688323975
1537343790.0,-361.07601238277107,19.49179219484882,-5.076125620462634,1616818.9940463277,-375843.79514732724,66698.35079873743,3.6751644611358643,-0.12321551144123077,-0.9232072830200195
1537343850.0,-428.55586682281535,28.756262629192996,-3.985690547580845,1616814.1644174438,-375856.53244457673,66698.34497805256,3.663390636444092,-0.15979988873004913,-0.9624157547950745
1537343910.0,-415.95939884369983,-3.7341767705251296,-5.701213836669922,1616809.3347885602,-375869.2697418262,66698.33915736768,3.7473762035369873,-0.08290621638298035,-0.9114835858345032
1537343970.0,-401.4218638179092,13.861447461696233,-5.701213836669922,1616804.5051596765,-375882.0070390757,66698.3333366828,3.710050344467163,-0.08603284507989883,-0.9651240110397339
1537344030.0,-398.87790597869434,7.995516250125495,-0.0974534696950704,1616799.6751420912,-375894.7436733998,66698.32736013693,3.6970415115356445,-0.2355070561170578,-1.0588188171386719
1537344090.0,-370.20438595518385,24.950773967977423,3.665586136002704,1616794.8447358045,-375907.47964479844,66698.32122773005,3.7363314628601074,-0.2497086226940155,-1.067460060119629
1537344150.0,-413.53363193211425,19.29307299734344,-1.8105402125447838,1616790.0143295175,-375920.2156161971,66698.31509532317,3.6805944442749023,-0.2911700904369354,-1.0916695594787598
1537344210.0,-411.87904410541864,13.04527969752612,-4.194088138309034,1616785.1839232307,-375932.95158759574,66698.30896291629,3.7339677810668945,-0.16389891505241394,-0.9590920805931091
1537344270.0,-393.27937955430804,19.01558434900943,-3.703790268222684,1616780.353516944,-375945.6875589944,66698.3028305094,3.7309787273406982,-0.14896665513515472,-0.9794423580169678
1537344330.0,-387.72921326713504,9.830533510274762,-5.043555179134179,1616775.5231106572,-375958.4235303931,66698.29669810252,3.665937900543213,-0.325196236371994,-1.151192307472229
1537344390.0,-386.5793422636736,27.40996789081664,-8.531110469329498,1616770.6927043705,-375971.15950179176,66698.29056569564,3.799576997756958,-0.3056494891643524,-0.7179279923439026
1537344450.0,-374.02929717154433,17.18798310210275,-6.626966607524156,1616765.8622980835,-375983.8954731904,66698.28443328876,3.8098959922790527,-0.1744530349969864,-0.7584875226020813
1537344510.0,-394.37987151710837,25.455684569203594,-5.085471366450986,1616761.0318917967,-375996.63144458906,66698.27830088188,3.7974064350128174,-0.27895721793174744,-0.8169947862625122
1537344570.0,-403.4742604943153,37.614842077753224,-4.763939910655043,1616756.20148551,-376009.3674159877,66698.272168475,3.790790557861328,-0.2966457009315491,-0.8640183210372925
1537344630.0,-372.8700486250808,27.998134230953365,-6.799431324005127,1616751.3707009752,-376022.10272836214,66698.26587823746,3.7798244953155518,-0.34433457255363464,-0.8780447840690613
1537344690.0,-374.9843873391549,14.380984608949596,-6.792102215033242,1616746.5395381926,-376034.83738171234,66698.25943016929,3.7249937057495117,-0.32989200949668884,-0.9591007828712463
1537344750.0,-374.45850370032633,14.983328966952865,-6.800349401514258,1616741.70837541,-376047.57203506253,66698.25298210111,3.630723714828491,-0.5311015248298645,-1.0743006467819214
1537344810.0,-390.41216379135926,25.81897715208961,-6.982414208633926,1616736.877212627,-376060.30668841273,66698.24653403294,3.5432517528533936,-0.7311772704124451,-1.126930832862854
1537344870.0,-385.8828913506463,28.285266025947923,-7.931714885024588,1616732.0460498445,-376073.04134176293,66698.24008596476,3.4471182823181152,-0.8674401044845581,-1.2442030906677246
1537344930.0,-391.2953422594315,6.460317945823224,-9.03080230981697,1616727.2148870619,-376085.7759951132,66698.23363789657,3.4886555671691895,-0.7336973547935486,-1.1909003257751465
1537344990.0,-388.31765383157,13.95117334519248,-9.60834040603301,1616722.3837242792,-376098.5106484634,66698.2271898284,3.4301226139068604,-0.9005691409111023,-1.1644824743270874
1537345050.0,-389.9826952933412,19.558504489892886,-7.174242407976883,1616717.5525614964,-376111.2453018136,66698.22074176022,3.4946348667144775,-0.7212117314338684,-1.1261831521987915
1537345110.0,-392.2768918969866,34.027507856277424,-7.30596636768505,1616712.7213987138,-376123.9799551638,66698.21429369204,3.433504819869995,-0.8499841690063477,-1.1852309703826904
1537345170.0,-383.12906421162666,27.503856917337167,-9.418720124210042,1616707.8902359311,-376136.714608514,66698.20784562387,3.5138847827911377,-0.7463241219520569,-1.0626909732818604
1537345230.0,-397.7881304098765,23.758077648271332,-7.143173998953729,1616703.0586842059,-376149.4485903895,66698.20123454691,3.501056432723999,-0.7957839965820312,-1.0620487928390503
1537345290.0,-413.2677795727552,12.79837652483971,-5.17850745006875,1616698.226743538,-376162.1819007904,66698.19446046118,3.3073039054870605,-1.3749055862426758,-1.2759058475494385
1537345350.0,-406.293555117596,29.15516981144426,-8.432898731786548,1616693.3948028702,-376174.9152111913,66698.18768637546,3.324300765991211,-1.266127586364746,-1.2232580184936523
1537345410.0,-401.5979790064788,23.20292377737543,-10.092818375485246,1616688.5628622023,-376187.6485215922,66698.18091228974,3.3617889881134033,-1.2010027170181274,-1.2144567966461182
1537345470.0,-423.62993469614435,21.195672464144124,-9.570316528421008,1616683.7309215344,-376200.3818319931,66698.174138204,3.3685879707336426,-1.2975250482559204,-1.1825450658798218
1537345530.0,-365.14473342277745,24.646674549124377,-9.715984391261726,1616678.8989808667,-376213.115142394,66698.16736411829,3.375339984893799,-1.288852334022522,-1.1537792682647705
1537345590.0,-366.8049500686255,20.236674972276127,-10.00346035828499,1616674.0670401987,-376225.8484527949,66698.16059003255,3.288580894470215,-1.313266634941101,-1.2238445281982422
1537345650.0,-368.4651667144736,15.826675395427879,-10.290936325308254,1616669.2350995308,-376238.5817631958,66698.15381594683,3.3424854278564453,-1.1874574422836304,-1.1875379085540771
1537345710.0,-370.1253833603217,11.416675818579629,-10.578412292331517,1616664.403158863,-376251.31507359666,66698.14704186111,3.3612496852874756,-1.3036565780639648,-1.1972134113311768
1537345770.0,-406.5100412634884,1.9956772955773896,-10.967804555845499,1616659.5712181951,-376264.0483839976,66698.14026777538,3.279219627380371,-1.3499908447265625,-1.2164217233657837
1537345830.0,-396.66723750107826,18.165157394479454,-11.000543790106605,1616654.7388991737,-376276.78102881147,66698.13333329902,3.2006313800811768,-1.4561035633087158,-1.2626157999038696
1537345890.0,-398.92547555698746,15.282927294855362,-10.791959571440696,1616649.9062017987,-376289.5130080384,66698.126238432,3.2840235233306885,-1.3626307249069214,-1.1918659210205078
1537345950.0,-408.26273669471175,8.449907807544527,-9.901525814387314,1616645.0735044237,-376302.2449872654,66698.11914356498,3.2542622089385986,-1.4119508266448975,-1.2177972793579102
1537346010.0,-401.1329887882946,22.46345634526102,-9.154093222062922,1616640.2408070485,-376314.9769664923,66698.11204869796,3.328246831893921,-1.352927565574646,-1.1697368621826172
1537346070.0,-408.1530986592308,31.50538466406811,-8.575025871468812,1616635.4081096735,-376327.70894571923,66698.10495383095,3.3451552391052246,-1.3288278579711914,-1.1046510934829712
1537346130.0,-394.93174498641196,-5.564702585363921,-8.608221152710712,1616630.5754122986,-376340.4409249462,66698.09785896394,3.357865571975708,-1.3912242650985718,-1.0371010303497314
1537346190.0,-402.62758889456825,1.1690056306299859,-8.01491855500671,1616625.7427149236,-376353.17290417315,66698.09076409692,3.435708999633789,-1.2932711839675903,-0.9681008458137512
1537346250.0,-407.5703474603317,16.5501150390932,-5.551234199967126,1616620.9100175484,-376365.9048834001,66698.0836692299,3.4699907302856445,-1.213877558708191,-0.9263801574707031
1537346310.0,-423.63169942504885,28.324632089832907,-6.098098843376022,1616616.0773201734,-376378.63686262706,66698.07657436289,3.5277838706970215,-1.024096965789795,-0.8536272048950195
1537346370.0,-417.9430332026916,5.056226904006268,-8.060556332553281,1616611.2446227984,-376391.368841854,66698.06947949587,3.577742338180542,-0.9844010472297668,-0.8568938970565796
1537346430.0,-395.9825278792295,13.201393400302175,-8.097951811001293,1616606.4115472138,-376404.10015226016,66698.06223083394,3.624965190887451,-1.0522971153259277,-0.9110060334205627
1537346490.0,-417.7599898843361,20.27715960945512,-7.906316607644252,1616601.5780934195,-376416.83079384564,66698.05482837709,3.598957061767578,-1.0940862894058228,-0.8146896958351135
1537346550.0,-398.1905823684311,26.6497024960264,-7.611229460045232,1616596.7446396255,-376429.5614354311,66698.04742592025,3.5469369888305664,-1.129220724105835,-0.8308847546577454
1537346610.0,-400.2239970954165,28.359244802639157,-7.467021396069759,1616591.9111858313,-376442.2920770166,66698.0400234634,3.535486936569214,-1.1531950235366821,-0.8305419087409973
1537346670.0,-406.90872702364163,22.103591151429047,-7.385068893267419,1616587.0777320373,-376455.0227186021,66698.03262100655,3.5484209060668945,-1.1741080284118652,-0.7948579788208008
1537346730.0,-389.92437578190066,-4.239940020514407,-7.205518216492336,1616582.244278243,-376467.7533601875,66698.0252185497,3.538205146789551,-1.281197190284729,-0.7969785928726196
1537346790.0,-406.42094074726424,13.362812648726896,-7.50927009992927,1616577.410824449,-376480.484001773,66698.01781609285,3.582010507583618,-1.3094844818115234,-0.770752489566803
1537346850.0,-390.5922576866986,15.811424865992716,-8.635572474359543,1616572.5773706548,-376493.2146433585,66698.010413636,3.60009765625,-1.2354991436004639,-1.0046205520629883
1537346910.0,-367.5741884578196,11.101395570757271,-8.620604876457008,1616567.7439168608,-376505.94528494397,66698.00301117916,3.546017646789551,-1.2031176090240479,-1.1850382089614868
1537346970.0,-395.1474696648949,21.558509683660272,-7.032626628875732,1616562.9104630665,-376518.67592652945,66697.99560872231,3.5473291873931885,-1.2183377742767334,-1.0945872068405151
1537347030.0,-383.1751059625173,27.284175670425654,-7.032626628875732,1616558.0766259856,-376531.4059015201,66697.98804132675,3.5341172218322754,-1.221920371055603,-0.9236204028129578
1537347090.0,-414.6017198914108,25.3258386607262,-7.032626628875732,1616553.2424056174,-376544.1352099159,66697.9803089925,3.62127947807312,-1.2486389875411987,-0.9730393886566162
1537347150.0,-387.32729588992225,7.952023602893315,-6.873467778472511,1616548.4081852494,-376556.8645183118,66697.97257665824,3.6715543270111084,-1.3036304712295532,-0.9229034781455994
1537347210.0,-363.21861818322355,21.88380077285659,-5.127788230228326,1616543.5739648815,-376569.5938267076,66697.964844324,3.662966728210449,-1.3570905923843384,-0.8201736807823181
1537347270.0,-357.83470295537916,13.462744467721667,-4.3786948720421925,1616538.7397445133,-376582.3231351035,66697.95711198974,3.6730942726135254,-1.3247966766357422,-0.9049636125564575
1537347330.0,-351.3342205102889,17.21827339013495,-5.63540905061628,1616533.9055241453,-376595.0524434993,66697.94937965549,3.676252603530884,-1.343416690826416,-0.8241853713989258
1537347390.0,-393.27393509891976,41.12585731881718,-6.04969992165758,1616529.0713037772,-376607.7817518952,66697.94164732123,3.690763235092163,-1.344551682472229,-0.8479571342468262
1537347450.0,-365.9769369414955,-0.200573386691544,-5.810715671801009,1616524.2370834092,-376620.511060291,66697.93391498699,3.730980634689331,-1.353489875793457,-0.8170355558395386
1537347510.0,-384.6135894259848,7.359627760474625,-4.739657438924342,1616519.4028630413,-376633.2403686869,66697.92618265274,3.7614223957061768,-1.3210951089859009,-0.728802502155304
1537347570.0,-388.70094490008313,24.743876073686927,-3.836498598837209,1616514.568642673,-376645.9696770827,66697.91845031848,3.73720383644104,-1.324553370475769,-0.7900501489639282
1537347630.0,-391.98312748160384,35.78687107508091,-3.342354658890341,1616509.7340396019,-376658.69832220976,66697.91056224029,3.7299585342407227,-1.3036819696426392,-0.894797682762146
1537347690.0,-387.33028950869493,28.435279854199255,-3.255324029176756,1616504.8990538274,-376671.4263040679,66697.90251841815,3.746567487716675,-1.318601369857788,-0.7202810049057007
1537347750.0,-395.94343209198485,29.672840544618904,-3.2249804317886324,1616500.064068053,-376684.154285926,66697.89447459602,3.8169124126434326,-1.286409616470337,-0.5225229263305664
1537347810.0,-404.48285042947157,51.157373321609526,-3.458839087157503,1616495.2290822784,-376696.8822677842,66697.88643077388,3.7755866050720215,-1.2667357921600342,-0.6592569351196289
1537347870.0,-392.05410212084837,44.36232488915998,-3.964253696539509,1616490.394096504,-376709.61024964234,66697.87838695175,3.7373666763305664,-1.2574656009674072,-0.7955295443534851
1537347930.0,-374.4559152700611,16.864134183502696,-4.466519271904924,1616485.5591107297,-376722.33823150053,66697.87034312962,3.8111560344696045,-1.0502519607543945,-0.7521848678588867
1537347990.0,-388.126464755641,11.05720912476964,-4.7446366430569125,1616480.7241249552,-376735.06621335866,66697.86229930748,3.8074324131011963,-1.1321513652801514,-0.7012752890586853
1537348050.0,-395.97581463725095,20.604272997098064,-4.906371726386387,1616475.8891391808,-376747.79419521685,66697.85425548535,3.758066415786743,-1.1434680223464966,-0.8145759105682373
1537348110.0,-368.4310521156888,43.1899082857116,-5.325555515637118,1616471.0541534063,-376760.522177075,66697.84621166321,3.7410058975219727,-1.1709210872650146,-0.8811789155006409
1537348170.0,-363.09186094415304,16.625582623174886,-5.890352692707354,1616466.2191676318,-376773.2501589331,66697.83816784108,3.800445079803467,-1.1329931020736694,-0.8389127254486084
1537348230.0,-387.1941892307338,27.20215693997297,-6.465281911651799,1616461.3838087295,-376785.9774683095,66697.8299611088,3.8298568725585938,-1.1325206756591797,-0.8094685077667236
1537348290.0,-364.3396996586812,38.46329401266526,14.419974421940603,1616456.548076699,-376798.7041052042,66697.8215914664,3.799856424331665,-1.2046384811401367,-0.91017085313797
1537348350.0,-368.53820501981124,35.91042984648466,17.13347010076319,1616451.7123446686,-376811.43074209883,66697.81322182398,3.7929275035858154,-1.2128585577011108,-0.9756945371627808
1537348410.0,-372.7367103809413,33.35756568030406,19.84696577958578,1616446.8766126384,-376824.1573789935,66697.80485218158,3.788344621658325,-1.228069543838501,-0.9784339666366577
1537348470.0,-376.93521574207136,30.80470151412347,22.56046145840837,1616442.040880608,-376836.8840158882,66697.79648253915,3.8127634525299072,-1.1834052801132202,-0.9232655763626099
1537348530.0,-381.1337211032014,28.251837347942875,25.27395713723096,1616437.2051485775,-376849.61065278284,66697.78811289676,3.783735990524292,-1.2557932138442993,-0.9890428781509399
1537348590.0,-371.20036369394813,25.975610481462063,17.70104866972023,1616432.369416547,-376862.3372896775,66697.77974325434,3.774915933609009,-1.2876836061477661,-1.0294221639633179
1537348650.0,-380.2499102305106,21.512164571733603,-7.349115141708404,1616427.5336845168,-376875.0639265722,66697.77137361193,3.8074564933776855,-1.2280462980270386,-0.9747979640960693
1537348710.0,-370.3494235475036,25.097538281485367,-3.5446105003356934,1616422.6979524863,-376887.79056346684,66697.7630039695,3.9228732585906982,-0.9915584921836853,-0.8058673143386841
1537348770.0,-383.86384939621513,31.8963616596607,-3.779309112417513,1616417.862220456,-376900.51720036153,66697.75463432711,3.9261186122894287,-0.9362679719924927,-0.7176670432090759
1537348830.0,-417.57651220820196,30.430155825550464,-4.342922626767757,1616413.0261056228,-376913.24316742556,66697.74610638226,3.9479856491088867,-0.9629294276237488,-0.752443790435791
1537348890.0,-410.8892290691862,33.33610580608848,-5.096467133865681,1616408.1896079867,-376925.968464659,66697.73742013497,3.940397262573242,-1.0086376667022705,-0.7216854095458984
1537348950.0,-404.2019459301704,36.242055786626494,-5.850011640963603,1616403.3531103507,-376938.69376189244,66697.72873388769,3.9510562419891357,-0.8954381942749023,-0.7952015399932861
1537349010.0,-397.51466279115454,39.14800576716451,-6.603556148061527,1616398.5166127146,-376951.4190591259,66697.7200476404,3.9273083209991455,-1.0201505422592163,-0.8577396273612976
1537349070.0,-363.6789884054758,7.411349107884614,-6.315499966314211,1616393.6801150786,-376964.1443563593,66697.71136139311,3.8834378719329834,-1.0601422786712646,-0.8593877553939819
1537349130.0,-385.288482397264,25.770066414977805,-5.016916098484115,1616388.8436174428,-376976.8696535928,66697.70267514583,3.89516019821167,-1.0903033018112183,-0.8786001801490784
1537349190.0,-406.0113449558997,26.199072805150593,0.15177091366046314,1616384.0071198067,-376989.59495082626,66697.69398889855,3.879960060119629,-1.1518949270248413,-0.8677046298980713
1537349250.0,-413.9232931939313,30.54639967104174,-1.6436899858625136,1616379.1706221707,-377002.3202480597,66697.68530265125,3.8864386081695557,-1.1693392992019653,-0.8910302519798279
1537349310.0,-392.3153964903654,32.24244908938846,-4.124185021122108,1616374.3341245346,-377015.04554529313,66697.67661640397,3.8942811489105225,-1.0782129764556885,-0.9165664911270142
1537349370.0,-370.70749978679953,33.938498507735176,-6.604680056381703,1616369.4976268986,-377027.7708425266,66697.66793015669,3.885566234588623,-0.9818260669708252,-0.9426040649414062
1537349430.0,-367.7258239864122,15.321882549031582,-6.772318911943768,1616364.660751619,-377040.4954695964,66697.65908562731,3.8057327270507812,-1.0356957912445068,-0.9263485074043274
1537349490.0,-365.0221132837076,28.40359109030162,-6.840451248994692,1616359.8234986954,-377053.21942650265,66697.65008281583,3.7524571418762207,-1.080051302909851,-0.8958414196968079
1537349550.0,-366.1704121155101,22.223300809653928,-6.9238406611497725,1616354.9862457719,-377065.94338340894,66697.64108000435,3.8072586059570312,-1.1028810739517212,-0.9225063323974609
1537349610.0,-386.4733769756143,23.149542354330965,-6.976198748818119,1616350.1489928483,-377078.6673403152,66697.63207719287,3.894665479660034,-1.0481866598129272,-0.8827377557754517
1537349670.0,-383.23286997779866,2.608921368798913,-6.677640336167481,1616345.3117399248,-377091.3912972214,66697.6230743814,3.961127519607544,-1.0559061765670776,-0.8989140391349792
1537349730.0,-392.6161474059056,9.882285122018432,-6.0102807325658185,1616340.4744870013,-377104.11525412765,66697.61407156991,4.022531032562256,-1.088299036026001,-0.8973395824432373
1537349790.0,-374.4155804208668,15.809513810094565,-4.743939442413129,1616335.6372340778,-377116.8392110339,66697.60506875844,4.04303503036499,-1.1702574491500854,-0.818080484867096
1537349850.0,-409.59922075757663,36.501830776222825,-3.689081821527383,1616330.7999811543,-377129.5631679401,66697.59606594696,4.030273914337158,-1.2135659456253052,-0.8494626879692078
1537349910.0,-406.12123270116854,34.187260654543515,-3.718102190207852,1616325.9627282307,-377142.2871248464,66697.58706313548,4.01470422744751,-1.260676622390747,-0.7326110601425171
1537349970.0,-402.6432446447605,31.872690532864205,-3.7471225588883215,1616321.1254753072,-377155.01108175266,66697.578060324,4.048943996429443,-1.2852598428726196,-0.6474747061729431
