Time,vx,vy,vz,x,y,z,Bx,By,Bz
1537350150.0,-432.5884246826172,-30.824946403503418,-20.390742301940918,1443402.5010545,-214969.346135,27353.920700000002,3.7521421909332275,-1.0594817399978638,0.39274317026138306
1537350210.0,-432.31279316886526,-30.03155254926838,-20.14729537338507,1443400.1237315,-214966.1104205,27358.129523,3.8502930402755737,-1.086537480354309,0.48319725692272186
1537350270.0,-431.6849670410156,-28.522584915161133,-20.031715393066406,1443397.7464760002,-214962.8746485,27362.338327999998,4.0033100843429565,-1.0281844735145569,-0.2862272560596466
1537350330.0,-431.27442106653433,-27.339628626088626,-19.855469312824187,1443395.3692875002,-214959.6388195,27366.5471145,4.071178674697876,-1.0034972429275513,-0.2857937812805176
1537350390.0,-431.2679443359375,-26.268896102905273,-19.27868366241455,1443392.992166,-214956.40293450002,27370.755882,4.168438673019409,-1.061681866645813,-0.3993711620569229
1537350450.0,-431.40478515625,-27.0672173421891,-18.512638060773007,1443390.615112,-214953.16699250002,27374.964631000003,4.1261091232299805,-1.044043779373169,-0.3625524342060089
1537350510.0,-431.4587097167969,-29.10073471069336,-18.163692474365234,1443388.2381254998,-214949.930993,27379.173361499998,4.009320497512817,-1.0401325821876526,-0.13368062674999237
1537350570.0,-431.02208672195184,-29.054327730272636,-17.42685296105557,1443385.861206,-214946.694937,27383.382073499997,4.060985803604126,-1.0924238562583923,-0.09115510433912277
1537350630.0,-430.705322265625,-28.529269218444824,-17.38700771331787,1443383.484354,-214943.4588245,27387.590767,4.148382902145386,-1.0825422406196594,-0.09248815849423409
1537350690.0,-430.75368812435966,-29.254107209502674,-18.31609619640913,1443381.1075694999,-214940.2226545,27391.7994415,4.055417776107788,-1.0300946831703186,-0.11313550546765327
1537350750.0,-431.04112243652344,-29.89853858947754,-18.623750686645508,1443378.730852,-214936.9864275,27396.008097500002,3.979979395866394,-1.0421043634414673,-0.05100586079061031
1537350810.0,-431.3207092285156,-28.99860203852419,-19.420850628712138,1443376.354202,-214933.750144,27400.2167355,3.9596258401870728,-1.0629841685295105,-0.05340118892490864
1537350870.0,-431.1330108642578,-27.530427932739258,-18.412538528442383,1443373.9776195,-214930.51380349998,27404.425355,4.083618640899658,-0.7272293269634247,-0.5388784408569336
1537350930.0,-430.93078413165983,-27.16755235390585,-16.52149015958192,1443371.6011040001,-214927.2774065,27408.6339555,4.077865839004517,-0.8091537356376648,-0.49580901861190796
1537350990.0,-431.0552673339844,-27.628348350524902,-15.412356853485107,1443369.224656,-214924.0409525,27412.8425375,4.194352865219116,-0.6869836449623108,-0.4130709320306778
1537351050.0,-431.4596247438525,-27.601600678240665,-14.661432406941397,1443366.8482755,-214920.804441,27417.0511015,4.0660600662231445,-0.8096442520618439,-0.24372096359729767
1537351110.0,-431.7275390625,-27.060590744018555,-14.6854248046875,1443364.4719625,-214917.567873,27421.259647,4.08918833732605,-0.9274596273899078,-0.3135892301797867
1537351170.0,-431.749026439229,-28.414614536723153,-14.422507723823923,1443362.0957169998,-214914.3312485,27425.4681735,4.215943098068237,-0.8444819152355194,-0.2523786649107933
